test_id,query,product_id,title,variant
"TX-001198","Purefeel Shower",228507,"Purefeel Shower Gel 380ml",partial
"TX-001199","Purefele Shower Gel 380ml",228507,"Purefeel Shower Gel 380ml",typo
"TX-001200","Purite Shower Gel 60ml",228508,"Purite Shower Gel 60ml",exact
"TX-001201","Purite Shower",228508,"Purite Shower Gel 60ml",partial
"TX-001202","Purit eShower Gel 60ml",228508,"Purite Shower Gel 60ml",typo
"TX-001203","Tpone Plus Food Storage Containers 2 Pieces",228509,"Tpone Plus Food Storage Containers 2 Pieces",exact
"TX-001204","Tpone Plus Food",228509,"Tpone Plus Food Storage Containers 2 Pieces",partial
"TX-001205","Tpone PlusF ood Storage Containers 2 Pieces",228509,"Tpone Plus Food Storage Containers 2 Pieces",typo
"TX-001206","Fily Floor Cleaner 3.5kg",228510,"Fily Floor Cleaner 3.5kg",exact
"TX-001207","Fily Floor",228510,"Fily Floor Cleaner 3.5kg",partial
"TX-001208","Fily Folor Cleaner 3.5kg",228510,"Fily Floor Cleaner 3.5kg",typo
"TX-001209","CoCoon Makeup Remover 500ml",228513,"CoCoon Makeup Remover 500ml",exact
"TX-001210","CoCoon Makeup",228513,"CoCoon Makeup Remover 500ml",partial
"TX-001211","CoCoonM akeup Remover 500ml",228513,"CoCoon Makeup Remover 500ml",typo
"TX-001212","Doll",228514,"Doll",exact
"TX-001213","Dlol",228514,"Doll",typo
"TX-001214","Doll product",228514,"Doll",extended
"TX-001215","Gervenne Shower Gel 600G",228516,"Gervenne Shower Gel 600G",exact
"TX-001216","Gervenne Shower",228516,"Gervenne Shower Gel 600G",partial
"TX-001217","Gervenen Shower Gel 600G",228516,"Gervenne Shower Gel 600G",typo
"TX-001218","Lashe Shower Gel 610G",228517,"Lashe Shower Gel 610G",exact
"TX-001219","Lashe Shower",228517,"Lashe Shower Gel 610G",partial
"TX-001220","LasheS hower Gel 610G",228517,"Lashe Shower Gel 610G",typo
"TX-001221","Himalaya Shampoo 650ml",228518,"Himalaya Shampoo 650ml",exact
"TX-001222","Himalaya Shampoo",228518,"Himalaya Shampoo 650ml",partial
"TX-001223","Himalyaa Shampoo 650ml",228518,"Himalaya Shampoo 650ml",typo
"TX-001224","Snake Plush Toy",228522,"Snake Plush Toy",exact
"TX-001225","Snake Plush",228522,"Snake Plush Toy",partial
"TX-001226","Snaek Plush Toy",228522,"Snake Plush Toy",typo
"TX-001227","Larue 4.2% ABV Beer 330ml",221832,"Larue 4.2% ABV Beer 330ml",exact
"TX-001228","Larue 4.2%",221832,"Larue 4.2% ABV Beer 330ml",partial
"TX-001229","Larue .42% ABV Beer 330ml",221832,"Larue 4.2% ABV Beer 330ml",typo
"TX-001230","Libra Round Coconut Biscuit Bag 180g",221852,"Libra Round Coconut Biscuit Bag 180g",exact
"TX-001231","Libra Round Coconut",221852,"Libra Round Coconut Biscuit Bag 180g",partial
"TX-001232","Libra Roudn Coconut Biscuit Bag 180g",221852,"Libra Round Coconut Biscuit Bag 180g",typo
"TX-001233","Thien Long Pastel PRO TL-105 Blue Ink Ballpoint Pen Set of 5",221855,"Thien Long Pastel PRO TL-105 Blue Ink Ballpoint Pen Set of 5",exact
"TX-001234","Thien Long Pastel PRO",221855,"Thien Long Pastel PRO TL-105 Blue Ink Ballpoint Pen Set of 5",partial
"TX-001235","Thien Long Pastle PRO TL-105 Blue Ink Ballpoint Pen Set of 5",221855,"Thien Long Pastel PRO TL-105 Blue Ink Ballpoint Pen Set of 5",typo
"TX-001236","Xmen For Boss Intense Soap Bar 75g",221857,"Xmen For Boss Intense Soap Bar 75g",exact
"TX-001237","Xmen For Boss",221857,"Xmen For Boss Intense Soap Bar 75g",partial
"TX-001238","Xmen ForB oss Intense Soap Bar 75g",221857,"Xmen For Boss Intense Soap Bar 75g",typo
"TX-001239","Himalaya Pink Salt Purify and Nourish Shower Gel 800g",221858,"Himalaya Pink Salt Purify and Nourish Shower Gel 800g",exact
"TX-001240","Himalaya Pink Salt Purify",221858,"Himalaya Pink Salt Purify and Nourish Shower Gel 800g",partial
"TX-001241","Himalaya PinkS alt Purify and Nourish Shower Gel 800g",221858,"Himalaya Pink Salt Purify and Nourish Shower Gel 800g",typo
"TX-001242","Himalaya Pink Salt Refresh and Clarify Shower Gel 800g",221859,"Himalaya Pink Salt Refresh and Clarify Shower Gel 800g",exact
"TX-001243","Himalaya Pink Salt Refresh",221859,"Himalaya Pink Salt Refresh and Clarify Shower Gel 800g",partial
"TX-001244","Himalaya PinkS alt Refresh and Clarify Shower Gel 800g",221859,"Himalaya Pink Salt Refresh and Clarify Shower Gel 800g",typo
"TX-001245","Beauty Formulas Feminine Wash 250ml",221860,"Beauty Formulas Feminine Wash 250ml",exact
"TX-001246","Beauty Formulas",221860,"Beauty Formulas Feminine Wash 250ml",partial
"TX-001247","Beauty Fromulas Feminine Wash 250ml",221860,"Beauty Formulas Feminine Wash 250ml",typo
"TX-001248","Lux Bird of Paradise Shower Gel 570g",221861,"Lux Bird of Paradise Shower Gel 570g",exact
"TX-001249","Lux Bird of",221861,"Lux Bird of Paradise Shower Gel 570g",partial
"TX-001250","Lux Bird fo Paradise Shower Gel 570g",221861,"Lux Bird of Paradise Shower Gel 570g",typo
"TX-001251","Xmen Vegas Delight Roll-On Deodorant 50ml",221863,"Xmen Vegas Delight Roll-On Deodorant 50ml",exact
"TX-001252","Xmen Vegas Delight",221863,"Xmen Vegas Delight Roll-On Deodorant 50ml",partial
"TX-001253","Xmen VegasD elight Roll-On Deodorant 50ml",221863,"Xmen Vegas Delight Roll-On Deodorant 50ml",typo
"TX-001254","Xmen Amazon Hunt Roll-On Deodorant 50ml",221864,"Xmen Amazon Hunt Roll-On Deodorant 50ml",exact
"TX-001255","Xmen Amazon Hunt",221864,"Xmen Amazon Hunt Roll-On Deodorant 50ml",partial
"TX-001256","Xmen Amazno Hunt Roll-On Deodorant 50ml",221864,"Xmen Amazon Hunt Roll-On Deodorant 50ml",typo
"TX-001257","Dove Deodorant Cream with NIA+HA 40ml",221866,"Dove Deodorant Cream with NIA+HA 40ml",exact
"TX-001258","Dove Deodorant Cream",221866,"Dove Deodorant Cream with NIA+HA 40ml",partial
"TX-001259","Dove Deodroant Cream with NIA+HA 40ml",221866,"Dove Deodorant Cream with NIA+HA 40ml",typo
"TX-001260","Xmen Amazon Hunt Shampoo 630g",221867,"Xmen Amazon Hunt Shampoo 630g",exact
"TX-001261","Xmen Amazon",221867,"Xmen Amazon Hunt Shampoo 630g",partial
"TX-001262","Xmen Amzaon Hunt Shampoo 630g",221867,"Xmen Amazon Hunt Shampoo 630g",typo
"TX-001263","Rexona Shower Clean Roll-On Deodorant 45ml",221868,"Rexona Shower Clean Roll-On Deodorant 45ml",exact
"TX-001264","Rexona Shower Clean",221868,"Rexona Shower Clean Roll-On Deodorant 45ml",partial
"TX-001265","Rexona Shoewr Clean Roll-On Deodorant 45ml",221868,"Rexona Shower Clean Roll-On Deodorant 45ml",typo
"TX-001266","Xmen 2in1 Vegas Delight Shampoo 630G",221870,"Xmen 2in1 Vegas Delight Shampoo 630G",exact
"TX-001267","Xmen 2in1 Vegas",221870,"Xmen 2in1 Vegas Delight Shampoo 630G",partial
"TX-001268","Xmen 2in1V egas Delight Shampoo 630G",221870,"Xmen 2in1 Vegas Delight Shampoo 630G",typo
"TX-001269","Yorihada Bacon Salad",221878,"Yorihada Bacon Salad",exact
"TX-001270","Yorihada Bacon",221878,"Yorihada Bacon Salad",partial
"TX-001271","Yorihdaa Bacon Salad",221878,"Yorihada Bacon Salad",typo
"TX-001272","Yorihada Garlic Fish Sauce Crispy Chicken Skin",221879,"Yorihada Garlic Fish Sauce Crispy Chicken Skin",exact
"TX-001273","Yorihada Garlic Fish",221879,"Yorihada Garlic Fish Sauce Crispy Chicken Skin",partial
"TX-001274","Yorihada Galric Fish Sauce Crispy Chicken Skin",221879,"Yorihada Garlic Fish Sauce Crispy Chicken Skin",typo
"TX-001275","Yorihada Stir-Fried Beef Pho Rice Noodle",221880,"Yorihada Stir-Fried Beef Pho Rice Noodle",exact
"TX-001276","Yorihada Stir-Fried Beef",221880,"Yorihada Stir-Fried Beef Pho Rice Noodle",partial
"TX-001277","Yorihada Sitr-Fried Beef Pho Rice Noodle",221880,"Yorihada Stir-Fried Beef Pho Rice Noodle",typo
"TX-001278","Yorihada Stir-Fried Seafood Pho Rice Noodle",221883,"Yorihada Stir-Fried Seafood Pho Rice Noodle",exact
"TX-001279","Yorihada Stir-Fried Seafood",221883,"Yorihada Stir-Fried Seafood Pho Rice Noodle",partial
"TX-001280","Yorihada Sitr-Fried Seafood Pho Rice Noodle",221883,"Yorihada Stir-Fried Seafood Pho Rice Noodle",typo
"TX-001281","Yorihada Farci Crab Sticky Rice",221886,"Yorihada Farci Crab Sticky Rice",exact
"TX-001282","Yorihada Farci",221886,"Yorihada Farci Crab Sticky Rice",partial
"TX-001283","Yorihad aFarci Crab Sticky Rice",221886,"Yorihada Farci Crab Sticky Rice",typo
"TX-001284","Mini Electric Hot Pot",221887,"Mini Electric Hot Pot",exact
"TX-001285","Mini Electric",221887,"Mini Electric Hot Pot",partial
"TX-001286","Mini lEectric Hot Pot",221887,"Mini Electric Hot Pot",typo
"TX-001287","Golden Farm Matcha Topping Sauce Bottle 630g",221889,"Golden Farm Matcha Topping Sauce Bottle 630g",exact
"TX-001288","Golden Farm Matcha",221889,"Golden Farm Matcha Topping Sauce Bottle 630g",partial
"TX-001289","Golden FarmM atcha Topping Sauce Bottle 630g",221889,"Golden Farm Matcha Topping Sauce Bottle 630g",typo
"TX-001290","Golden Farm Strawberry Topping Sauce Bottle 630g",221890,"Golden Farm Strawberry Topping Sauce Bottle 630g",exact
"TX-001291","Golden Farm Strawberry",221890,"Golden Farm Strawberry Topping Sauce Bottle 630g",partial
"TX-001292","Golden Farm tSrawberry Topping Sauce Bottle 630g",221890,"Golden Farm Strawberry Topping Sauce Bottle 630g",typo
"TX-001293","Nồi Lẩu Mini",221892,"Nồi Lẩu Mini",exact
"TX-001294","Nồi Lẩu",221892,"Nồi Lẩu Mini",partial
"TX-001295","NồiL ẩu Mini",221892,"Nồi Lẩu Mini",typo
"TX-001296","MR.VIET Good Morning Vietnam Coffee Beans 250G",221893,"MR.VIET Good Morning Vietnam Coffee Beans 250G",exact
"TX-001297","MR.VIET Good Morning",221893,"MR.VIET Good Morning Vietnam Coffee Beans 250G",partial
"TX-001298","MR.VIET Goo dMorning Vietnam Coffee Beans 250G",221893,"MR.VIET Good Morning Vietnam Coffee Beans 250G",typo
"TX-001299","Yuki & Love Taro Flavor Pineapple Mochi Box 180g",221897,"Yuki & Love Taro Flavor Pineapple Mochi Box 180g",exact
"TX-001300","Yuki & Love Taro",221897,"Yuki & Love Taro Flavor Pineapple Mochi Box 180g",partial
"TX-001301","Yuki & Love aTro Flavor Pineapple Mochi Box 180g",221897,"Yuki & Love Taro Flavor Pineapple Mochi Box 180g",typo
"TX-001302","Bear Plush Toy 30cm",221904,"Bear Plush Toy 30cm",exact
"TX-001303","Bear Plush",221904,"Bear Plush Toy 30cm",partial
"TX-001304","BearP lush Toy 30cm",221904,"Bear Plush Toy 30cm",typo
"TX-001305","Mondahmin Total Care Alcohol-Free Mouthwash 800ml",221909,"Mondahmin Total Care Alcohol-Free Mouthwash 800ml",exact
"TX-001306","Mondahmin Total Care",221909,"Mondahmin Total Care Alcohol-Free Mouthwash 800ml",partial
"TX-001307","Mondahmin Toatl Care Alcohol-Free Mouthwash 800ml",221909,"Mondahmin Total Care Alcohol-Free Mouthwash 800ml",typo
"TX-001308","Mondahmin Total Care Extra Cool Mouthwash 800ml",221917,"Mondahmin Total Care Extra Cool Mouthwash 800ml",exact
"TX-001309","Mondahmin Total Care",221917,"Mondahmin Total Care Extra Cool Mouthwash 800ml",partial
"TX-001310","Mondahmin Ttoal Care Extra Cool Mouthwash 800ml",221917,"Mondahmin Total Care Extra Cool Mouthwash 800ml",typo
"TX-001311","MK Cotton Bath Towel BK25 60x120cm 270G (Random Color Delivery)",221925,"MK Cotton Bath Towel BK25 60x120cm 270G (Random Color Delivery)",exact
"TX-001312","MK Cotton Bath Towel",221925,"MK Cotton Bath Towel BK25 60x120cm 270G (Random Color Delivery)",partial
"TX-001313","MK Cotton Bath oTwel BK25 60x120cm 270G (Random Color Delivery)",221925,"MK Cotton Bath Towel BK25 60x120cm 270G (Random Color Delivery)",typo
"TX-001314","Animal-Shaped Cushion 35x35cm (Random design delivery)",221926,"Animal-Shaped Cushion 35x35cm (Random design delivery)",exact
"TX-001315","Animal-Shaped Cushion 35x35cm",221926,"Animal-Shaped Cushion 35x35cm (Random design delivery)",partial
"TX-001316","Animal-ShapedC ushion 35x35cm (Random design delivery)",221926,"Animal-Shaped Cushion 35x35cm (Random design delivery)",typo
"TX-001317","Choice L Multi-Purpose Stone Veined Pan Size 26cm",221947,"Choice L Multi-Purpose Stone Veined Pan Size 26cm",exact
"TX-001318","Choice L Multi-Purpose Stone",221947,"Choice L Multi-Purpose Stone Veined Pan Size 26cm",partial
"TX-001319","Choice L Mulit-Purpose Stone Veined Pan Size 26cm",221947,"Choice L Multi-Purpose Stone Veined Pan Size 26cm",typo
"TX-001320","[Hot Deal] - Combo of 2 Vinamilk UHT Less Sugar Milk 1L",221949,"[Hot Deal] - Combo of 2 Vinamilk UHT Less Sugar Milk 1L",exact
"TX-001321","[Hot Deal] - Combo",221949,"[Hot Deal] - Combo of 2 Vinamilk UHT Less Sugar Milk 1L",partial
"TX-001322","[Hot Deal] - oCmbo of 2 Vinamilk UHT Less Sugar Milk 1L",221949,"[Hot Deal] - Combo of 2 Vinamilk UHT Less Sugar Milk 1L",typo
"TX-001323","Budweiser Sleek Beer 330ml",221951,"Budweiser Sleek Beer 330ml",exact
"TX-001324","Budweiser Sleek",221951,"Budweiser Sleek Beer 330ml",partial
"TX-001325","Budweiesr Sleek Beer 330ml",221951,"Budweiser Sleek Beer 330ml",typo
"TX-001326","Simply Cooking Oil 400ml",221952,"Simply Cooking Oil 400ml",exact
"TX-001327","Simply Cooking",221952,"Simply Cooking Oil 400ml",partial
"TX-001328","SimplyC ooking Oil 400ml",221952,"Simply Cooking Oil 400ml",typo
"TX-001329","Neptune Pork Seasoning Seed 380g",221953,"Neptune Pork Seasoning Seed 380g",exact
"TX-001330","Neptune Pork",221953,"Neptune Pork Seasoning Seed 380g",partial
"TX-001331","Neptune oPrk Seasoning Seed 380g",221953,"Neptune Pork Seasoning Seed 380g",typo
"TX-001332","Ottogi Instant Seaweed 3 packs",221954,"Ottogi Instant Seaweed 3 packs",exact
"TX-001333","Ottogi Instant",221954,"Ottogi Instant Seaweed 3 packs",partial
"TX-001334","Ottogi nIstant Seaweed 3 packs",221954,"Ottogi Instant Seaweed 3 packs",typo
"TX-001335","Ahamisa Vegetable Noodles 240g",221955,"Ahamisa Vegetable Noodles 240g",exact
"TX-001336","Ahamisa Vegetable",221955,"Ahamisa Vegetable Noodles 240g",partial
"TX-001337","AhamisaV egetable Noodles 240g",221955,"Ahamisa Vegetable Noodles 240g",typo
"TX-001338","LC Foods Pizza 140g",221956,"LC Foods Pizza 140g",exact
"TX-001339","LC Foods",221956,"LC Foods Pizza 140g",partial
"TX-001340","LC Foods Pizza 140g product",221956,"LC Foods Pizza 140g",extended
"TX-001341","Coca Cup",221957,"Coca Cup",exact
"TX-001342","Coac Cup",221957,"Coca Cup",typo
"TX-001343","Coca Cup product",221957,"Coca Cup",extended
"TX-001344","Canvas Bag",221958,"Canvas Bag",exact
"TX-001345","Cavnas Bag",221958,"Canvas Bag",typo
"TX-001346","Canvas Bag product",221958,"Canvas Bag",extended
"TX-001347","Pack of SCU KUN Strawberry Milk 110ml",221959,"Pack of SCU KUN Strawberry Milk 110ml",exact
"TX-001348","Pack of SCU",221959,"Pack of SCU KUN Strawberry Milk 110ml",partial
"TX-001349","Pack of SUC KUN Strawberry Milk 110ml",221959,"Pack of SCU KUN Strawberry Milk 110ml",typo
"TX-001350","Porcelain Cup",221960,"Porcelain Cup",exact
"TX-001351","Poreclain Cup",221960,"Porcelain Cup",typo
"TX-001352","Porcelain Cup product",221960,"Porcelain Cup",extended
"TX-001353","Vacuum Flask",221961,"Vacuum Flask",exact
"TX-001354","Vacuum Flask product",221961,"Vacuum Flask",extended
"TX-001355","BBQ Dumplings 320g",221963,"BBQ Dumplings 320g",exact
"TX-001356","BBQ Dumplings",221963,"BBQ Dumplings 320g",partial
"TX-001357","BBQ uDmplings 320g",221963,"BBQ Dumplings 320g",typo
"TX-001358","Capybara Plush Toy",221964,"Capybara Plush Toy",exact
"TX-001359","Capybara Plush",221964,"Capybara Plush Toy",partial
"TX-001360","Capyabra Plush Toy",221964,"Capybara Plush Toy",typo
"TX-001361","Glass Box",221965,"Glass Box",exact
"TX-001362","Glsas Box",221965,"Glass Box",typo
"TX-001363","Glass Box product",221965,"Glass Box",extended
"TX-001364","OralClean Toothpaste",221966,"OralClean Toothpaste",exact
"TX-001365","OralCelan Toothpaste",221966,"OralClean Toothpaste",typo
"TX-001366","OralClean Toothpaste product",221966,"OralClean Toothpaste",extended
"TX-001367","Garglin Mouthwash 750ml",221967,"Garglin Mouthwash 750ml",exact
"TX-001368","Garglin Mouthwash",221967,"Garglin Mouthwash 750ml",partial
"TX-001369","Garglni Mouthwash 750ml",221967,"Garglin Mouthwash 750ml",typo
"TX-001370","Purité Baby Shampoo and Shower Gel 500ml",221968,"Purité Baby Shampoo and Shower Gel 500ml",exact
"TX-001371","Purité Baby Shampoo",221968,"Purité Baby Shampoo and Shower Gel 500ml",partial
"TX-001372","Purité Bab yShampoo and Shower Gel 500ml",221968,"Purité Baby Shampoo and Shower Gel 500ml",typo
"TX-001373","Glass Bowl 620ml",221969,"Glass Bowl 620ml",exact
"TX-001374","Glass Bowl",221969,"Glass Bowl 620ml",partial
"TX-001375","Glas sBowl 620ml",221969,"Glass Bowl 620ml",typo
"TX-001376","Towel",221970,"Towel",exact
"TX-001377","Twoel",221970,"Towel",typo
"TX-001378","Towel product",221970,"Towel",extended
"TX-001379","Oliv Shampoo 350g",221971,"Oliv Shampoo 350g",exact
"TX-001380","Oliv Shampoo",221971,"Oliv Shampoo 350g",partial
"TX-001381","OlivS hampoo 350g",221971,"Oliv Shampoo 350g",typo
"TX-001382","Lashe Conditioner 550ml",221972,"Lashe Conditioner 550ml",exact
"TX-001383","Lashe Conditioner",221972,"Lashe Conditioner 550ml",partial
"TX-001384","LasheC onditioner 550ml",221972,"Lashe Conditioner 550ml",typo
"TX-001385","Soap 90g",221973,"Soap 90g",exact
"TX-001386","Sopa 90g",221973,"Soap 90g",typo
"TX-001387","Soap 90g product",221973,"Soap 90g",extended
"TX-001388","Hot Wheels Super Car",221974,"Hot Wheels Super Car",exact
"TX-001389","Hot Wheels",221974,"Hot Wheels Super Car",partial
"TX-001390","Hot Wehels Super Car",221974,"Hot Wheels Super Car",typo
"TX-001391","Simple Micellar Cleansing Water",221975,"Simple Micellar Cleansing Water",exact
"TX-001392","Simple Micellar",221975,"Simple Micellar Cleansing Water",partial
"TX-001393","Simple iMcellar Cleansing Water",221975,"Simple Micellar Cleansing Water",typo
"TX-001394","Backpack",221976,"Backpack",exact
"TX-001395","Bakcpack",221976,"Backpack",typo
"TX-001396","Backpack product",221976,"Backpack",extended
"TX-001397","Garnier Micellar Cleansing Water 50ml",221977,"Garnier Micellar Cleansing Water 50ml",exact
"TX-001398","Garnier Micellar",221977,"Garnier Micellar Cleansing Water 50ml",partial
"TX-001399","Garnier Mciellar Cleansing Water 50ml",221977,"Garnier Micellar Cleansing Water 50ml",typo
"TX-001400","Face Mask",221978,"Face Mask",exact
"TX-001401","Faec Mask",221978,"Face Mask",typo
"TX-001402","Face Mask product",221978,"Face Mask",extended
"TX-001403","Sunlight Dishwashing Liquid 400ml",221979,"Sunlight Dishwashing Liquid 400ml",exact
"TX-001404","Sunlight Dishwashing",221979,"Sunlight Dishwashing Liquid 400ml",partial
"TX-001405","SunlightD ishwashing Liquid 400ml",221979,"Sunlight Dishwashing Liquid 400ml",typo
"TX-001406","Capybara Plush Toy",221981,"Capybara Plush Toy",exact
"TX-001407","Capybara Plush",221981,"Capybara Plush Toy",partial
"TX-001408","Capyabra Plush Toy",221981,"Capybara Plush Toy",typo
"TX-001409","Porcelain Bowl 2 Pieces",221983,"Porcelain Bowl 2 Pieces",exact
"TX-001410","Porcelain Bowl",221983,"Porcelain Bowl 2 Pieces",partial
"TX-001411","Porcealin Bowl 2 Pieces",221983,"Porcelain Bowl 2 Pieces",typo
"TX-001412","Porcelain Plate 2 Pieces",221984,"Porcelain Plate 2 Pieces",exact
"TX-001413","Porcelain Plate",221984,"Porcelain Plate 2 Pieces",partial
"TX-001414","Porcelian Plate 2 Pieces",221984,"Porcelain Plate 2 Pieces",typo
"TX-001415","A Bonne Spa Bath Salts",221985,"A Bonne Spa Bath Salts",exact
"TX-001416","A Bonne",221985,"A Bonne Spa Bath Salts",partial
"TX-001417","A Bonen Spa Bath Salts",221985,"A Bonne Spa Bath Salts",typo
"TX-001418","Cholimex Chili Sauce 2.1kg",3498,"Cholimex Chili Sauce 2.1kg",exact
"TX-001419","Cholimex Chili",3498,"Cholimex Chili Sauce 2.1kg",partial
"TX-001420","Cholimxe Chili Sauce 2.1kg",3498,"Cholimex Chili Sauce 2.1kg",typo
"TX-001421","AT NT BG TEEN 8-14T 5.24/TLA",91148,"AT NT BG TEEN 8-14T 5.24/TLA",exact
"TX-001422","AT NT BG",91148,"AT NT BG TEEN 8-14T 5.24/TLA",partial
"TX-001423","AT NT B GTEEN 8-14T 5.24/TLA",91148,"AT NT BG TEEN 8-14T 5.24/TLA",typo
"TX-001424","Haitai Honey Butter Snacks 60g",11703,"Haitai Honey Butter Snacks 60g",exact
"TX-001425","Haitai Honey",11703,"Haitai Honey Butter Snacks 60g",partial
"TX-001426","Haitai oHney Butter Snacks 60g",11703,"Haitai Honey Butter Snacks 60g",typo
"TX-001427","Sagri Pork Thigh Meat 500G",2090,"Sagri Pork Thigh Meat 500G",exact
"TX-001428","Sagri Pork",2090,"Sagri Pork Thigh Meat 500G",partial
"TX-001429","Sagri oPrk Thigh Meat 500G",2090,"Sagri Pork Thigh Meat 500G",typo
"TX-001430","Kokusai Food Container 750ml",774,"Kokusai Food Container 750ml",exact
"TX-001431","Kokusai Food",774,"Kokusai Food Container 750ml",partial
"TX-001432","KokusaiF ood Container 750ml",774,"Kokusai Food Container 750ml",typo
"TX-001433","Sundrin Mango Fruit Drink 2L",4244,"Sundrin Mango Fruit Drink 2L",exact
"TX-001434","Sundrin Mango",4244,"Sundrin Mango Fruit Drink 2L",partial
"TX-001435","SundrinM ango Fruit Drink 2L",4244,"Sundrin Mango Fruit Drink 2L",typo
"TX-001436","Ohi@ghost kitchen chopsticks",31812,"Ohi@ghost kitchen chopsticks",exact
"TX-001437","Ohi@ghost kitchen",31812,"Ohi@ghost kitchen chopsticks",partial
"TX-001438","Ohi@ghots kitchen chopsticks",31812,"Ohi@ghost kitchen chopsticks",typo
"TX-001439","Vinabeef Thinly Sliced Brisket 200G",233017,"Vinabeef Thinly Sliced Brisket 200G",exact
"TX-001440","Vinabeef Thinly",233017,"Vinabeef Thinly Sliced Brisket 200G",partial
"TX-001441","VinabeefT hinly Sliced Brisket 200G",233017,"Vinabeef Thinly Sliced Brisket 200G",typo
"TX-001442","Himalaya Shampoo 650ml",221986,"Himalaya Shampoo 650ml",exact
"TX-001443","Himalaya Shampoo",221986,"Himalaya Shampoo 650ml",partial
"TX-001444","Himalyaa Shampoo 650ml",221986,"Himalaya Shampoo 650ml",typo
"TX-001445","Bottle",221987,"Bottle",exact
"TX-001446","Btotle",221987,"Bottle",typo
"TX-001447","Bottle product",221987,"Bottle",extended
"TX-001448","Diana Sanitary Pads",221988,"Diana Sanitary Pads",exact
"TX-001449","Diana Sanitary",221988,"Diana Sanitary Pads",partial
"TX-001450","Dian aSanitary Pads",221988,"Diana Sanitary Pads",typo
"TX-001451","Oliv Shower Gel 300g",221990,"Oliv Shower Gel 300g",exact
"TX-001452","Oliv Shower",221990,"Oliv Shower Gel 300g",partial
"TX-001453","Oliv hSower Gel 300g",221990,"Oliv Shower Gel 300g",typo
"TX-001454","Lashe Shower Gel 610g",221991,"Lashe Shower Gel 610g",exact
"TX-001455","Lashe Shower",221991,"Lashe Shower Gel 610g",partial
"TX-001456","LasheS hower Gel 610g",221991,"Lashe Shower Gel 610g",typo
"TX-001457","Gervenne Shower Gel 600ml",221992,"Gervenne Shower Gel 600ml",exact
"TX-001458","Gervenne Shower",221992,"Gervenne Shower Gel 600ml",partial
"TX-001459","Gervenen Shower Gel 600ml",221992,"Gervenne Shower Gel 600ml",typo
"TX-001460","Cindy Bloom Floral Shower Gel 250g",221993,"Cindy Bloom Floral Shower Gel 250g",exact
"TX-001461","Cindy Bloom Floral",221993,"Cindy Bloom Floral Shower Gel 250g",partial
"TX-001462","Cindy Bloom Floral Shower Gel 250g product",221993,"Cindy Bloom Floral Shower Gel 250g",extended
"TX-001463","BodyMiss Body Mist 105ml",221995,"BodyMiss Body Mist 105ml",exact
"TX-001464","BodyMiss Body",221995,"BodyMiss Body Mist 105ml",partial
"TX-001465","BodyMiss Body Mist 105ml product",221995,"BodyMiss Body Mist 105ml",extended
"TX-001466","Milagannics Aloe Vera Gel 300ml",221996,"Milagannics Aloe Vera Gel 300ml",exact
"TX-001467","Milagannics Aloe",221996,"Milagannics Aloe Vera Gel 300ml",partial
"TX-001468","Milaganincs Aloe Vera Gel 300ml",221996,"Milagannics Aloe Vera Gel 300ml",typo
"TX-001469","Mamamy Tropical Wet Wipes 90 Pieces",221997,"Mamamy Tropical Wet Wipes 90 Pieces",exact
"TX-001470","Mamamy Tropical Wet",221997,"Mamamy Tropical Wet Wipes 90 Pieces",partial
"TX-001471","Mamamy Torpical Wet Wipes 90 Pieces",221997,"Mamamy Tropical Wet Wipes 90 Pieces",typo
"TX-001472","Kotex Sanitary Pads 8 Pieces",221998,"Kotex Sanitary Pads 8 Pieces",exact
"TX-001473","Kotex Sanitary",221998,"Kotex Sanitary Pads 8 Pieces",partial
"TX-001474","Kotex Snaitary Pads 8 Pieces",221998,"Kotex Sanitary Pads 8 Pieces",typo
"TX-001475","Diana Sanitary Pads 20 Pieces",221999,"Diana Sanitary Pads 20 Pieces",exact
"TX-001476","Diana Sanitary",221999,"Diana Sanitary Pads 20 Pieces",partial
"TX-001477","Diana Snaitary Pads 20 Pieces",221999,"Diana Sanitary Pads 20 Pieces",typo
"TX-001478","UUCare Cool Tech Sanitary Pad",222000,"UUCare Cool Tech Sanitary Pad",exact
"TX-001479","UUCare Cool",222000,"UUCare Cool Tech Sanitary Pad",partial
"TX-001480","UUCare oCol Tech Sanitary Pad",222000,"UUCare Cool Tech Sanitary Pad",typo
"TX-001481","Elène 3-Ply Bathroom Tissue",222001,"Elène 3-Ply Bathroom Tissue",exact
"TX-001482","Elène 3-Ply",222001,"Elène 3-Ply Bathroom Tissue",partial
"TX-001483","Elène -3Ply Bathroom Tissue",222001,"Elène 3-Ply Bathroom Tissue",typo
"TX-001484","LetGreen 2-Ply Tissues 300 Sheets",222002,"LetGreen 2-Ply Tissues 300 Sheets",exact
"TX-001485","LetGreen 2-Ply",222002,"LetGreen 2-Ply Tissues 300 Sheets",partial
"TX-001486","LetGreen2 -Ply Tissues 300 Sheets",222002,"LetGreen 2-Ply Tissues 300 Sheets",typo
"TX-001487","BioPlas Basin 28cm",222004,"BioPlas Basin 28cm",exact
"TX-001488","BioPlas Basin",222004,"BioPlas Basin 28cm",partial
"TX-001489","BioPals Basin 28cm",222004,"BioPlas Basin 28cm",typo
